mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,1,30,0.1,1000,11.06771054376673,9.720137517491864,28.879667921904463,28.82644928531448,0.8454779000003327
Fourier Ramps,7,12,0.0001,300,20.77631506780761,18.021218577136775,21.945367118847894,19.586670784233128,1.854108757997892
Fourier Ramps,7,12,0.001,300,16.144883546408373,13.938084584992778,18.11354821544893,15.820578226285253,1.9107977239982574
Fourier Ramps,7,12,0.01,300,2.322409832827171,1.831579091805922,10.450326998787384,7.08710703011667,2.3891482920007547
Fourier Ramps,7,12,0.1,300,0.352207335659002,0.2675177629790212,10.60799250170193,7.135872474059678,1.4237170589985908
Fourier Ramps,7,12,1e-05,400,21.29186974985273,18.47695355125791,22.397735401251943,20.03305056156501,2.448421518001851
Fourier Ramps,7,12,0.0001,400,20.581658047103637,17.84912784176563,21.77544397034201,19.418791145837705,2.5677540710021276
Fourier Ramps,7,12,0.001,400,14.72208956344981,12.683768250006928,17.018784228074484,14.732026194679207,2.6754852589983784
Fourier Ramps,7,12,0.01,400,1.6574452602506184,1.2976658391795022,10.453218296543842,7.0202509749324085,3.3522406299998693
Fourier Ramps,7,12,0.1,400,0.2662489684658587,0.2005178079829422,10.615018494941687,7.140543211225412,1.8085679140021966
Fourier Ramps,7,12,1e-05,500,21.271775531881268,18.459192715243915,22.380048077395198,20.015614082210472,2.9251271009998163
Fourier Ramps,7,12,0.0001,500,20.388976032599746,17.678793708770993,21.607527738169473,19.25294725833286,2.996922813999845
Fourier Ramps,7,12,0.001,500,13.437493400950675,11.548880832542542,16.03413697472684,13.752699775840387,3.204717474000063
Fourier Ramps,7,12,0.01,500,1.332331151769621,1.0473216875506028,10.493109340225532,7.030042197066737,3.91764774100011
Fourier Ramps,7,12,0.1,500,0.21010741483018047,0.15764082568307342,10.63475142512781,7.1503092081460276,2.1136879660007253
Fourier Ramps,7,12,1e-05,700,21.2316381454235,18.423710898704503,22.344704654223467,19.980758314447737,4.217315920999681
Fourier Ramps,7,12,0.0001,700,20.009089909408818,17.343690949542466,21.27908432343418,18.930380405803334,4.3482632329978514
Fourier Ramps,7,12,0.001,700,11.22647857440472,9.595337752613267,14.443264184272882,12.140873968934509,5.12066851200143
Fourier Ramps,7,12,0.01,700,1.0015305671043404,0.788246851995342,10.5409663457482,7.05568395439283,5.279671847998543
Fourier Ramps,7,12,0.1,700,0.1284268231986957,0.09586931682599553,10.637335739344667,7.153757817145586,2.735017429000436
Fourier Ramps,7,12,1e-05,1000,21.1715919768248,18.370638151631685,22.291862621518526,19.928649918891917,6.050061884998286
Fourier Ramps,7,12,0.0001,1000,19.4534544376196,16.853835937412835,20.808306608804816,18.467346654880227,6.238139262000914
Fourier Ramps,7,12,0.001,1000,8.634232432719008,7.310269609685102,12.751693762526426,10.340547903172512,7.511815629000921
Fourier Ramps,7,12,0.01,1000,0.7925575338274321,0.6189858459598945,10.547067770043055,7.0640455184278235,6.8464216259999375
Fourier Ramps,7,12,0.1,1000,0.06731815288691159,0.05001872657980203,10.634136951001295,7.154007786509014,3.7484058160007407
Fourier Ramps,7,15,1e-05,50,21.36225031217111,18.53919052937197,22.459832571343483,20.094281073552324,0.6470562820031773
Fourier Ramps,7,15,0.0001,50,21.270694483035097,18.458563579489297,22.380840628595386,20.01660530750454,0.64878482900167
Fourier Ramps,7,15,0.001,50,20.37716550564542,17.67179772312186,21.612860211206986,19.259502792972867,0.6670832179988793
Fourier Ramps,7,15,0.01,50,13.311706371334383,11.45117232527277,15.999510334441227,13.642239519346694,0.7975768199976301
Fourier Ramps,7,15,0.1,50,0.7230560812656722,0.5419563474263995,10.71451810446238,7.367142834948645,1.2329272219976701
Fourier Ramps,7,15,1e-05,100,21.35205259470302,18.530208262317817,22.451034430828358,20.085630309945536,1.2144764799995755
Fourier Ramps,7,15,0.0001,100,21.16944749221367,18.36940071653492,22.293532033245214,19.93073242738013,1.284700886997598
Fourier Ramps,7,15,0.001,100,19.43083080975897,16.838448586338437,20.811252880450443,18.466013237655797,1.2978952809971815
Fourier Ramps,7,15,0.01,100,8.412128189731959,7.1281535068878545,12.875440449691448,10.379803608870208,1.6099993880015973
Fourier Ramps,7,15,0.1,100,0.3067820549853728,0.22254370520967112,10.752676494375761,7.395749304927858,2.1373765869975614
Fourier Ramps,7,15,1e-05,200,21.33167747556203,18.512261701879424,22.433458058608334,20.068351568910924,2.5161195600012434
Fourier Ramps,7,15,0.0001,200,20.96848060517905,18.19242237094851,22.12043474006642,19.760414640444644,2.492046252002183
Fourier Ramps,7,15,0.001,200,17.673522875202067,15.29275633197267,19.35378101903866,17.026288119319506,2.6982145929978287
Fourier Ramps,7,15,0.01,200,3.5968459631930694,2.904699962619497,10.916835183192827,7.888338269561898,3.72120121899934
Fourier Ramps,7,15,0.1,200,0.13237780481065908,0.09543521346161579,10.746896838949965,7.3903033060523855,3.1279350479999266
Fourier Ramps,7,15,1e-05,300,21.311326186601313,18.494335492342802,22.415907765597016,20.05109311368507,3.5808729750024213
Fourier Ramps,7,15,0.0001,300,20.769530212522504,18.01724297126789,21.949418308332643,19.591821846742484,3.576943885000219
Fourier Ramps,7,15,0.001,300,16.082775217083306,13.893703987533026,18.073631872988564,15.747421544321597,3.994125578999956
Fourier Ramps,7,15,0.01,300,1.7806367005625388,1.3708836796228008,10.675784058714946,7.381369072841901,6.05757401399751
Fourier Ramps,7,15,0.1,300,0.07340517292192159,0.05294670401695986,10.745163579124315,7.389111642450695,3.9751258329997654
Fourier Ramps,7,15,1e-05,400,21.29099162017251,18.476426159940026,22.398368708127983,20.03384467602341,5.182847813997796
Fourier Ramps,7,15,0.0001,400,20.572577247404496,17.843843796655214,21.780273103733666,19.424821266845818,4.966317951002566
Fourier Ramps,7,15,0.001,400,14.642868581611708,12.625624888033911,16.974557732888126,14.638992781044468,5.278602979000425
Fourier Ramps,7,15,0.01,400,1.052495659937316,0.7968074456457167,10.690273605185665,7.316767693080431,8.622150728002453
Fourier Ramps,7,15,0.1,400,0.04335589891080691,0.031051307195059642,10.745023910936961,7.388803922239926,4.867254898999818
Fourier Ramps,7,15,1e-05,500,21.27067963697345,18.458538557507083,22.380843257559125,20.016610341240174,6.470507025002007
Fourier Ramps,7,15,0.0001,500,20.377596092954597,17.67218648395812,21.61316755797875,19.25976782752897,6.261385419002181
Fourier Ramps,7,15,0.001,500,13.338907015703835,11.475902484643985,16.019527206088192,13.662135662443095,6.864704970997991
Fourier Ramps,7,15,0.01,500,0.7426267423034283,0.5572925401139802,10.711504738910875,7.319644893226875,11.449261937999836
Fourier Ramps,7,15,0.1,500,0.025008021842871774,0.017907902298262595,10.74445327253859,7.388852937671178,5.666126459000225
Fourier Ramps,7,15,1e-05,700,21.23010843768187,18.422803839307658,22.34582571313806,19.982163292625685,8.628515297001286
Fourier Ramps,7,15,0.0001,700,19.99347094148702,17.333962787720452,21.286219368484158,18.936530776773022,8.919869372999528
Fourier Ramps,7,15,0.001,700,11.089353715653898,9.48932928901526,14.472009394994041,12.070164013709944,10.404929455999081
Fourier Ramps,7,15,0.01,700,0.47263435414443067,0.3489783069906506,10.730358540107758,7.335248010683412,16.129545361000055
Fourier Ramps,7,15,0.1,700,0.009938756056877818,0.007167814611408281,10.744598314227023,7.38920668311474,7.226512948000163
Fourier Ramps,7,15,1e-05,1000,21.16939514584088,18.3693349792994,22.293469626712806,19.930662269212114,12.493394854998769
Fourier Ramps,7,15,0.0001,1000,19.431650740286518,16.839187217485957,20.811902011092666,18.46658982532272,12.877056650999293
Fourier Ramps,7,15,0.001,1000,8.445502371486576,7.158604289272501,12.898878551061495,10.40412857438901,15.670514301000367
Fourier Ramps,7,15,0.01,1000,0.31149967296776165,0.224851864338634,10.738768116350274,7.343867257748253,21.43879286900119
Fourier Ramps,7,15,0.1,1000,0.0024820957038296314,0.0017905780130810806,10.744869608239265,7.389310267496614,9.778360609998344
Fourier Ramps,7,20,1e-05,50,21.362229631453367,18.53916310258611,22.45983471684878,20.094269677855912,1.0201295830011077
Fourier Ramps,7,20,0.0001,50,21.27049664236359,18.458317611568713,22.38083665163247,20.01647583423151,0.8777847759993165
Fourier Ramps,7,20,0.001,50,20.3751399618615,17.669315716950898,21.613135193544682,19.258870627995194,0.9407648149972374
Fourier Ramps,7,20,0.01,50,13.291011199228628,11.423778367230582,15.99222455635859,13.612893687020195,1.1473687360012264
Fourier Ramps,7,20,0.1,50,0.400308039039766,0.2732318337714591,10.806757150246959,7.517797084916437,2.5565141919978487
Fourier Ramps,7,20,1e-05,100,21.352011157534303,18.530153847981406,22.451035256378006,20.085606993250956,1.7493189509987133
Fourier Ramps,7,20,0.0001,100,21.16905273260447,18.36890962655636,22.293520677139682,19.93047227237653,1.7618747119995533
Fourier Ramps,7,20,0.001,100,19.426698978080417,16.833362761887685,20.8122645858764,18.465453117132753,1.9327377330009767
Fourier Ramps,7,20,0.01,100,8.371166640582036,7.082012156864001,12.888531311343062,10.412507669741194,2.3699779700000363
Fourier Ramps,7,20,0.1,100,0.07158166124980886,0.044362611928524046,10.82996415965154,7.537163139551935,5.9811180969991256
Fourier Ramps,7,20,1e-05,200,21.33159521956858,18.51215557186223,22.433456298390613,20.06830462797679,3.512772820002283
Fourier Ramps,7,20,0.0001,200,20.967690427889547,18.19143822603771,22.12043972271888,19.759957547179937,3.5838331679988187
Fourier Ramps,7,20,0.001,200,17.665372712011838,15.280937107107247,19.360795302855163,17.028097509824555,3.866823820000718
Fourier Ramps,7,20,0.01,200,3.4941088811239185,2.8046673272193154,10.940148663274076,7.975294930483693,5.82901980799943
Fourier Ramps,7,20,0.1,200,0.011407232467214942,0.006435150541600467,10.831803880404905,7.538710303395504,10.071732626001904
Fourier Ramps,7,20,1e-05,300,21.31120362639509,18.494178125445995,22.4159035811111,20.051022514469626,5.29021602800276
Fourier Ramps,7,20,0.0001,300,20.768336254923202,18.01576889983702,21.94948669680338,19.591263588732126,5.557271918001788
Fourier Ramps,7,20,0.001,300,16.07038804153727,13.875977791101853,18.079731141288136,15.746021661434131,6.083948035000503
Fourier Ramps,7,20,0.01,300,1.5887060699243758,1.1881525895826266,10.691977571538125,7.4758430567318275,10.77166101200055
Fourier Ramps,7,20,0.1,300,0.001963069769328582,0.001157196445236377,10.831892329165175,7.538893931692849,12.95848658199975
Fourier Ramps,7,20,1e-05,400,21.290832972723045,18.476223564415093,22.39836221960322,20.03375050531328,7.135085719997733
Fourier Ramps,7,20,0.0001,400,20.57096668705293,17.84187143407738,21.780433750118636,19.424204736957744,7.379391572001623
Fourier Ramps,7,20,0.001,400,14.626262725788088,12.602823353247702,16.9704624436584,14.617477417646112,8.291239030000725
Fourier Ramps,7,20,0.01,400,0.7925190508160924,0.5596884160454337,10.708931087475287,7.443370094175098,16.79744176999884
Fourier Ramps,7,20,0.1,400,0.0003449463398909682,0.000211408122271823,10.831821789121324,7.538866156328399,16.11051426999984
Fourier Ramps,7,20,1e-05,500,21.270485986193794,18.4582918604452,22.380835196927297,20.016493167247294,8.929184861997783
Fourier Ramps,7,20,0.0001,500,20.375570142622927,17.66970586371267,21.613443865130854,19.259137710893366,9.291572313999495
Fourier Ramps,7,20,0.001,500,13.318184614870658,11.448828625813302,16.01051743117564,13.63214248783734,10.407821898999828
Fourier Ramps,7,20,0.01,500,0.4339031055431975,0.2978063945193443,10.734640066245122,7.460294711509392,23.868483824997384
Fourier Ramps,7,20,0.1,500,7.198798288319114e-05,5.2945298121436346e-05,10.831830064978583,7.538872269099836,19.123143913002423
Fourier Ramps,7,20,1e-05,700,21.229842673719062,18.422469418296696,22.345819663083542,19.982011952745307,12.56192747499881
Fourier Ramps,7,20,0.0001,700,19.990619186813788,17.33046832371009,21.28675479749937,18.935936166573153,13.116725389998464
Fourier Ramps,7,20,0.001,700,11.059737773161059,9.455629987282677,14.463319272423291,12.04226000266671,15.43810036099967
Fourier Ramps,7,20,0.01,700,0.17316140699113736,0.11672786338541809,10.747197666306326,7.467423099799357,37.98251423799957
Fourier Ramps,7,20,0.1,700,4.402053097025865e-05,3.524066064612688e-05,10.831826897933572,7.538870241900193,24.151869981000345
Fourier Ramps,7,20,1e-05,1000,21.169006292465426,18.36885375171111,22.293470087293603,19.930479954380914,17.672065539998584
Fourier Ramps,7,20,0.0001,1000,19.427519743772603,16.83410466917221,20.81295089734555,18.466058061355838,18.685717593001755
Fourier Ramps,7,20,0.001,1000,8.403735144387337,7.112663044919964,12.900435552833304,10.424736675102775,22.84754480799893
Fourier Ramps,7,20,0.01,1000,0.07187494751388418,0.044846449813359994,10.751828426773754,7.46975997633957,58.30069162700238
Fourier Ramps,7,20,0.1,1000,4.400346538798065e-05,3.522578854443424e-05,10.83181731270135,7.5388641102581895,31.632788160000928
Fourier Ramps,7,30,1e-05,50,21.36222917963627,18.539160706820674,22.45983471684878,20.094269677855912,1.2895729650008434
Fourier Ramps,7,30,0.0001,50,21.27049246606256,18.458297400728025,22.38083665163247,20.01647583423151,1.1856691379980475
Fourier Ramps,7,30,0.001,50,20.375095442399218,17.669124622088912,21.613156200226282,19.258883403711767,1.0520548620006593
Fourier Ramps,7,30,0.01,50,13.29042892852298,11.422429872829152,15.992976701161988,13.615407971079899,1.3032376219998696
Fourier Ramps,7,30,0.1,50,0.35492024396078026,0.22468543602457525,10.84386653992482,7.540865699341269,3.2500531360019522
Fourier Ramps,7,30,1e-05,100,21.352010253599595,18.53014905645052,22.451035256378006,20.085606993250956,1.902222303997405
Fourier Ramps,7,30,0.0001,100,21.16904430082127,18.368869269927306,22.293520677139682,19.93047227237653,1.9597929650008155
Fourier Ramps,7,30,0.001,100,19.426552757102808,16.833088031914897,20.812909624842757,18.465826210512404,2.1398522409981524
Fourier Ramps,7,30,0.01,100,8.370173945564362,7.0799064698178205,12.890986486532668,10.415148712902997,2.540608900002553
Fourier Ramps,7,30,0.1,100,0.01956621709852339,0.009880485270789078,10.873998817274972,7.565878116824731,9.972047150000435
Fourier Ramps,7,30,1e-05,200,21.331593331279148,18.512145729209045,22.433456298390613,20.06830462797679,3.8206188189979002
Fourier Ramps,7,30,0.0001,200,20.967673429666192,18.191358778164364,22.12043972271888,19.759957547179937,3.8353460540020023
Fourier Ramps,7,30,0.001,200,17.665127624977103,15.280412417683783,19.361645080814956,17.029080529329573,4.17987541399998
Fourier Ramps,7,30,0.01,200,3.490871139401222,2.7997009660679284,10.9503399095739,7.984008282049218,6.2998461709976254
Fourier Ramps,7,30,0.1,200,0.00010946338040078426,6.348860227877507e-05,10.875413153746768,7.567212352682996,22.849332016998233
Fourier Ramps,7,30,1e-05,300,21.311200731490466,18.494163162665195,22.4159035811111,20.051022514469626,5.856385071001569
Fourier Ramps,7,30,0.0001,300,20.76831055205106,18.015649717015407,21.94948669680338,19.591263588732126,5.849376469999697
Fourier Ramps,7,30,0.001,300,16.070044927313454,13.87515680821794,18.07979467891382,15.746043522779773,6.508317073999933
Fourier Ramps,7,30,0.01,300,1.577682675477101,1.1763535363148088,10.707288036836935,7.49298368612107,11.879994214999897
Fourier Ramps,7,30,0.1,300,4.119506725625493e-05,3.3176101669510635e-05,10.875409121504491,7.567213135389769,31.194300031002058
Fourier Ramps,7,30,1e-05,400,21.29082907297091,18.476203500493995,22.39836221960322,20.03375050531328,7.712834663998365
Fourier Ramps,7,30,0.0001,400,20.570932266617987,17.841713205177278,21.780433750118636,19.424204736957744,7.825883356999839
Fourier Ramps,7,30,0.001,400,14.625785153804992,12.60176098807233,16.97250499739656,14.619987630174627,8.77644824899835
Fourier Ramps,7,30,0.01,400,0.7679736502866021,0.532331229673285,10.71332340710628,7.450424876595911,19.99540148900269
Fourier Ramps,7,30,0.1,400,4.119506725625493e-05,3.3176101669510635e-05,10.875397511365085,7.567209238196089,38.48522913299894
Fourier Ramps,7,30,1e-05,500,21.270481133774656,18.45826701634384,22.380835196927297,20.016493167247294,9.667033114001242
Fourier Ramps,7,30,0.0001,500,20.375526519032753,17.669513451145857,21.61345168648441,19.259142447784665,10.16439645400169
Fourier Ramps,7,30,0.001,500,13.317625881273838,11.447475086229778,16.012356303177548,13.63429157195112,11.067179349000071
Fourier Ramps,7,30,0.01,500,0.39636671991051775,0.25691878826378023,10.735946822197684,7.465353504290381,29.311850509999203
Fourier Ramps,7,30,0.1,500,4.119506725625493e-05,3.3176101669510635e-05,10.875385914520193,7.5672053934378924,45.63926466600242
Fourier Ramps,7,30,1e-05,700,21.22983606049245,18.42243572063379,22.345819663083542,19.982011952745307,14.028662608001468
Fourier Ramps,7,30,0.0001,700,19.990544578426903,17.330231287669022,21.286932072574903,18.936041015717624,13.648069941002177
Fourier Ramps,7,30,0.001,700,11.058986986090279,9.453945634844384,14.467307827176555,12.046599797001122,16.280157416000293
Fourier Ramps,7,30,0.01,700,0.11835648081699367,0.06880651104722425,10.751558946301564,7.473533501468554,51.989726939998945
Fourier Ramps,7,30,0.1,700,4.119506725625493e-05,3.3176101669510635e-05,10.875362760714125,7.567198078186599,59.80770194800061
Fourier Ramps,7,30,1e-05,1000,21.168997577257148,18.368808748679033,22.293470087293603,19.930479954380914,20.30363212500015
Fourier Ramps,7,30,0.0001,1000,19.427372863359214,16.833831373416082,20.813597225551487,18.466426670436864,20.500604690001637
Fourier Ramps,7,30,0.001,1000,8.402948869781964,7.110675017393151,12.90698793328299,10.43156936447706,24.377235473999463
Fourier Ramps,7,30,0.01,1000,0.022673388535239994,0.011768148032158837,10.757017683097953,7.478243617474485,92.63864311999714
Fourier Ramps,7,30,0.1,1000,4.119506725625493e-05,3.3176101669510635e-05,10.875328129714946,7.567187556162651,88.75985680300073
Fourier Ramps,8,1,1e-05,50,21.369147018348926,18.544854849782965,22.464860198774687,20.09955059731725,0.16105905500080553
Fourier Ramps,8,1,0.0001,50,21.339463601158553,18.514790899509553,22.430849196489024,20.06878580227195,0.11593827899923781
Fourier Ramps,8,1,0.001,50,21.054188113417766,18.228637172258896,22.103367641624708,19.77190903343994,0.054991467000945704
Fourier Ramps,8,1,0.01,50,19.078657677651375,16.27973626192645,19.805288089229883,17.66963583167649,0.1595235530003265
Fourier Ramps,8,1,0.1,50,12.175064988561008,10.154282647143308,12.730304565184532,11.133606256842688,0.10311378899859847
Fourier Ramps,8,1,1e-05,100,21.365840985903766,18.541532973595963,22.46108381263317,20.09616389209569,0.15176417699694866
Fourier Ramps,8,1,0.0001,100,21.30671995152908,18.481829429823154,22.393344536670693,20.034939832245538,0.07915812999999616
Fourier Ramps,8,1,0.001,100,20.76130250430921,17.934377669156188,21.764618047096516,19.46340481724638,0.09694633400067687
Fourier Ramps,8,1,0.01,100,17.625706204145086,14.954664660294528,18.290376985133022,16.23878539149763,0.07619984900156851
Fourier Ramps,8,1,0.1,100,9.869132938462796,7.980255362977242,10.593868125203302,9.02237961856244,0.15692687000046135
Fourier Ramps,8,1,1e-05,200,21.35923234080057,18.53489547119435,22.453534063725176,20.089393654509195,0.2570900479986449
Fourier Ramps,8,1,0.0001,200,21.24205495086447,18.417026304550184,22.31926413939886,19.96793404866629,0.24758474699774524
Fourier Ramps,8,1,0.001,200,20.24282578648583,17.42047722536031,21.151807297422174,18.908061760614565,0.2845160439974279
Fourier Ramps,8,1,0.01,200,15.586003822221796,13.15936577991264,16.204608673629703,14.325301217262766,0.24725940800271928
Fourier Ramps,8,1,0.1,200,8.199578610144053,6.357274026426942,9.99781062746251,8.63451558493687,0.2562946309990366
Fourier Ramps,8,1,1e-05,300,21.352628258941305,18.5282663745052,22.445988349373376,20.082624741485162,0.24472035099825007
Fourier Ramps,8,1,0.0001,300,21.178445234776596,18.353262419417927,22.24627863106459,19.90172534849819,0.24278449499979615
Fourier Ramps,8,1,0.001,300,19.800972433952783,16.979585790719444,20.623921928044776,18.429384858397047,0.24088070099969627
Fourier Ramps,8,1,0.01,300,14.175306494459013,11.930380821767717,14.757111405017046,12.99813640364327,0.21777990700138616
Fourier Ramps,8,1,0.1,300,7.5928947884637035,5.820394352578377,9.916529045866366,8.644452871240329,0.11679240800003754
Fourier Ramps,8,1,1e-05,400,21.346028744561334,18.521644747595005,22.438446673648063,20.075859081288154,0.1157222459987679
Fourier Ramps,8,1,0.0001,400,21.115880487058337,18.2905309298153,22.174378968933993,19.836469801229498,0.1248643010003434
Fourier Ramps,8,1,0.001,400,19.425210514740932,16.604848911907645,20.17061708058903,18.0180256269323,0.1530308760011394
Fourier Ramps,8,1,0.01,400,13.151186744901256,11.03135313936747,13.728347663851597,12.05304321944978,0.22828443500111462
Fourier Ramps,8,1,0.1,400,7.256381334152916,5.544911702824642,9.878488301156384,8.606333759726388,0.23725806099901092
Fourier Ramps,8,1,1e-05,500,21.339433801898327,18.515028045397603,22.43090904062281,20.06909509505833,0.25888604799911263
Fourier Ramps,8,1,0.0001,500,21.05434554843173,18.228797172366907,22.10355205765942,19.772094756977914,0.2635616069965181
Fourier Ramps,8,1,0.001,500,19.086083872725833,16.28712544833065,19.816586306468317,17.67924963940468,0.17954535399985616
Fourier Ramps,8,1,0.01,500,12.340891164056933,10.306097606040616,12.907112211603943,11.300357322825235,0.1924736920009309
Fourier Ramps,8,1,0.1,500,7.0384924086981,5.373900893522916,9.420568637699823,7.9553221728574135,0.2670309860004636
Fourier Ramps,8,1,1e-05,700,21.326250069150937,18.50180352371324,22.415835748682127,20.055572550585676,0.3001277650000702
Fourier Ramps,8,1,0.0001,700,20.934296220167795,18.108329701437714,21.96503955013699,19.646009571593442,0.2787757779988169
Fourier Ramps,8,1,0.001,700,18.459961627281874,15.708662990506625,19.164050903263288,17.060177995752206,0.291487626000162
Fourier Ramps,8,1,0.01,700,11.142617386742627,9.201380408940151,11.70526427567343,10.150582335534759,0.3063296910004283
Fourier Ramps,8,1,0.1,700,6.763962484177449,5.145385107684713,8.788828329088988,6.993563053785852,0.2764152589988953
Fourier Ramps,8,1,1e-05,1000,21.30664871716729,18.482126010548043,22.393393191567025,20.035337541865992,0.28097611100020004
Fourier Ramps,8,1,0.0001,1000,20.76157497474556,17.93468321451546,21.764944505712414,19.463712849698464,0.26109731000178726
Fourier Ramps,8,1,0.001,1000,17.63710131439655,14.963241582015385,18.30100746487762,16.24909929267575,0.2684080930011987
Fourier Ramps,8,1,0.01,1000,10.003844967042298,8.113596825950138,10.595552893139667,8.94962830897694,0.3272909730003448
Fourier Ramps,8,2,1e-05,50,21.366143117377447,18.541804550060796,22.46209989902212,20.096586286087586,0.11640171100225416
Fourier Ramps,8,2,0.0001,50,21.30992444170671,18.48531815668549,22.403976692767834,20.040323169549712,0.08264190099725965
Fourier Ramps,8,2,0.001,50,20.769080082507337,17.9510165042645,21.842289757445705,19.498373349431837,0.09242466999785393
Fourier Ramps,8,2,0.01,50,16.752226600695856,14.164836397131506,17.618498989496047,15.493099558069137,0.09508229600032791
Fourier Ramps,8,2,0.1,50,8.11513882015494,6.460677964310295,10.387656357627746,8.867583806100612,0.11085253999772249
Fourier Ramps,8,2,1e-05,100,21.359833356669906,18.535433277584872,22.455563456369525,20.090235269636363,0.1655055099981837
Fourier Ramps,8,2,0.0001,100,21.248078246339734,18.423712942356147,22.339836746875157,19.97841674292218,0.10401202399953036
Fourier Ramps,8,2,0.001,100,20.204323857910587,17.39741079744634,21.25428998353422,18.93209594777637,0.1026088479993632
Fourier Ramps,8,2,0.01,100,14.304316079149267,12.079272664705035,15.054903193275965,13.167139059271044,0.22044983999876422
Fourier Ramps,8,2,0.1,100,6.6318476971367994,5.134014728871874,10.257818515867413,8.908961772320541,0.18001942799673998
Fourier Ramps,8,2,1e-05,200,21.34721777570654,18.52269876978125,22.44249432650115,20.07753617040317,0.22167469499981962
Fourier Ramps,8,2,0.0001,200,21.125993470348046,18.302998950787206,22.21309156073677,19.856173723014873,0.2319491560010647
Fourier Ramps,8,2,0.001,200,19.159355168164307,16.377691238719482,20.15655199267453,17.870603892332113,0.09796877999906428
Fourier Ramps,8,2,0.01,200,11.597029038867078,9.675818459638782,12.50563238255967,10.761823844103253,0.12694421600099304
Fourier Ramps,8,2,0.1,200,5.737764475037212,4.384038789074078,11.381341203875861,10.432655473721153,0.09786941999846022
Fourier Ramps,8,2,1e-05,300,21.334607456445266,18.509973970902674,22.42943021117555,20.06484135353156,0.2581283480030834
Fourier Ramps,8,2,0.0001,300,21.00551395102636,18.18407900766417,22.087972803212246,19.735480799528368,0.24480184499770985
Fourier Ramps,8,2,0.001,300,18.253017092843663,15.521558745927672,19.20453625465877,16.965882613893314,0.2285997969993332
Fourier Ramps,8,2,0.01,300,9.950862468829246,8.18287628601066,11.094209259205321,9.309928640562152,0.24691997899935814
Fourier Ramps,8,2,0.1,300,5.291825495896322,4.055666062117689,11.796825529240829,10.947345239095094,0.2511446539974713
Fourier Ramps,8,2,1e-05,400,21.322108511872468,18.49740619817925,22.41649393546197,20.05231500676577,0.27082899599918164
Fourier Ramps,8,2,0.0001,400,20.88660839231213,18.066716950644103,21.964459196479226,19.616299697910364,0.27140235399929225
Fourier Ramps,8,2,0.001,400,17.460962477691293,14.795268263919196,18.372784712231955,16.186027404170407,0.2740161219990114
Fourier Ramps,8,2,0.01,400,8.928055230774593,7.2449748353324726,10.737495370324009,9.224500875794808,0.24381802000061725
Fourier Ramps,8,2,0.1,400,5.007230740205253,3.8421948469257208,12.3144248775422,11.59169620754531,0.24398818899862817
Fourier Ramps,8,2,1e-05,500,21.30974438796051,18.485027058670852,22.403712690278148,20.039992706880906,0.2786480530012341
Fourier Ramps,8,2,0.0001,500,20.769292046739395,17.951117319612976,21.842547009058308,19.49858206114811,0.2935176680002769
Fourier Ramps,8,2,0.001,500,16.765485659856363,14.174628448608939,17.634203120230975,15.505917690838567,0.30599626199909835
Fourier Ramps,8,2,0.01,500,8.244892984917366,6.6059262533914005,10.579082387961838,9.09987182982104,0.3020458829996642
Fourier Ramps,8,2,0.1,500,4.8077169855718385,3.699436671673325,12.540200651376988,11.808770806951035,0.3157973060006043
Fourier Ramps,8,2,1e-05,700,21.285040641013413,18.460363198499348,22.378146390327306,20.015365014511968,0.3374403359994176
Fourier Ramps,8,2,0.0001,700,20.539318272897894,17.72526352625234,21.60345217351649,19.26810734960252,0.32890292899901397
Fourier Ramps,8,2,0.001,700,15.622018833201656,13.195310544445082,16.445878395801905,14.41577675579925,0.2680730020001647
Fourier Ramps,8,2,0.01,700,7.363182165697892,5.7516668084696985,10.321629265870081,8.81213868551364,0.27793510999981663
Fourier Ramps,8,2,0.1,700,4.504935789746777,3.48003456296577,12.292670205341743,11.555317241110764,0.31212417500137235
Fourier Ramps,8,2,1e-05,1000,21.248086555358572,18.423762499436414,22.339779312907048,19.978432388537126,0.38912949099903926
Fourier Ramps,8,2,0.0001,1000,20.204404150123203,17.397000384085516,21.254361714153152,18.931824739511942,0.38722958699872834
Fourier Ramps,8,2,0.001,1000,14.32285388503334,12.097594820253887,15.072945602134117,13.182967498664166,0.3172107960017456
Fourier Ramps,8,2,0.01,1000,6.669632260274872,5.151635162702062,10.218960464431936,8.784835758441133,0.3206073010005639
Fourier Ramps,8,2,0.1,1000,4.206991521540392,3.264161615540817,11.283115486817731,10.228346838022393,0.3240758949978044
Fourier Ramps,8,3,1e-05,50,21.36532984351807,18.54139645504981,22.46129365535892,20.09606184579608,0.04746810899814591
Fourier Ramps,8,3,0.0001,50,21.3012856944687,18.48039638480011,22.39511883422986,20.034078010341133,0.06612306899842224
Fourier Ramps,8,3,0.001,50,20.684023662583662,17.892404095465565,21.75552442802541,19.431374650240905,0.03932018699924811
Fourier Ramps,8,3,0.01,50,16.009785023073416,13.561999779111355,16.98785361071742,14.937825726678719,0.035857598999427864
Fourier Ramps,8,3,0.1,50,6.731264768404062,5.277888462342319,10.022922205474643,8.568258733248427,0.04364396500022849
