mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,1,"[30, 30]",0.01,15,512,17.08296539186229,14.622031474761886,102.36976869119822,98.74372594789274,10.107265800004825
Fourier Ramps,1,"[30, 30]",0.1,15,512,16.93935418638843,14.830771347394162,57.95619987873063,58.30624821963396,9.787344100186601
Fourier Ramps,1,"[30, 30]",1e-05,15,1024,36.36944344019647,28.782048054173586,30.51424684479556,22.708078318973126,9.950953799998388
Fourier Ramps,1,"[30, 30]",0.0001,15,1024,18.82838832152684,16.010766878441164,19.134917319702517,16.852962627363507,9.79874200001359
Fourier Ramps,1,"[30, 30]",0.001,15,1024,18.75993671372756,15.963604926578226,18.832849629645867,15.63633665518142,10.203921899897978
Fourier Ramps,1,"[30, 30]",0.01,15,1024,18.458160781543345,15.69861340871508,18.854597636671393,15.472279508443693,9.716716000111774
Fourier Ramps,1,"[30, 30]",0.1,15,1024,15.429207935489826,13.64760421914635,48.91693720956454,49.66986464286671,9.642371700145304
Fourier Ramps,1,"[30, 30]",1e-05,15,2048,41.37633028454422,34.471992909563866,36.673038238742,29.180456746490407,8.257347300183028
Fourier Ramps,1,"[30, 30]",0.0001,15,2048,19.910390666384803,16.687908297297447,23.220084814255248,22.11872072644902,8.151621700031683
Fourier Ramps,1,"[30, 30]",0.001,15,2048,18.76189659857457,16.00528063566335,18.809086898803468,15.727524571580542,8.22036929987371
Fourier Ramps,1,"[30, 30]",0.01,15,2048,18.73082921401936,15.964697962587474,19.245725279806894,15.363524448955626,8.161917600082234
Fourier Ramps,1,"[30, 30]",0.1,15,2048,17.361052614234115,14.288520136833524,19.104010773905056,15.422943378152109,8.207054500002414
Fourier Ramps,1,"[30, 30]",1e-05,20,256,19.15430335515602,16.25914010202537,20.652928655307548,19.089477246244954,19.076655599987134
Fourier Ramps,1,"[30, 30]",0.0001,20,256,18.76470113391759,15.98217892368387,18.80337864123109,15.866943742486619,18.28039430011995
Fourier Ramps,1,"[30, 30]",0.001,20,256,18.771074670816045,15.860758339021675,18.936856188704358,15.476735113577444,18.196986200055107
Fourier Ramps,1,"[30, 30]",0.01,20,256,15.091699054010324,13.399696370924552,81.1771623185547,81.2514435613012,18.721842400031164
Fourier Ramps,1,"[30, 30]",0.1,20,256,14.949894898012905,13.297384780482158,46.9776230060914,47.29184978576559,21.426139199873433
Fourier Ramps,1,"[30, 30]",1e-05,20,512,21.05773944867855,17.207157421761714,25.08823304797383,24.1951358302165,13.332761499797925
Fourier Ramps,1,"[30, 30]",0.0001,20,512,18.76547304274419,15.932776426247978,18.811618060882108,15.714635481407397,13.118901600129902
Fourier Ramps,1,"[30, 30]",0.001,20,512,18.76067387441528,16.023789614391383,18.823992639418616,15.674572199419362,13.087630199966952
Fourier Ramps,1,"[30, 30]",0.01,20,512,18.129526209841444,15.45672850782132,73.9105346035103,70.8298293569344,12.731514599872753
Fourier Ramps,1,"[30, 30]",0.1,20,512,15.952597725761839,13.620406161609719,34.49202849880346,34.30203404571152,12.742561399936676
Fourier Ramps,1,"[30, 30]",1e-05,20,1024,32.45766144826955,24.663449683623412,25.372968379767944,18.431221640993353,12.914332299958915
Fourier Ramps,1,"[30, 30]",0.0001,20,1024,18.766385078214878,15.98253847424122,18.81263580801955,15.970370865781657,12.454122500028461
Fourier Ramps,1,"[30, 30]",0.001,20,1024,18.782025955819723,16.16136611948928,18.804003432096742,15.869872280624689,12.315632799873129
Fourier Ramps,1,"[30, 30]",0.01,20,1024,17.516144478661754,15.210572352643153,69.72740289737374,70.52185034883506,12.253384999930859
Fourier Ramps,1,"[30, 30]",0.1,20,1024,15.662342316802183,13.77476646470851,46.7523443755408,47.2738602635508,12.344492099946365
Fourier Ramps,1,"[30, 30]",1e-05,20,2048,40.16533367080618,33.1032703032416,35.866553962760975,28.28056870124357,10.461758899968117
Fourier Ramps,1,"[30, 30]",0.0001,20,2048,19.360491683393086,16.35394572999892,21.294714292741805,19.882377622275584,10.239105500048026
Fourier Ramps,1,"[30, 30]",0.001,20,2048,18.76053185497779,15.99758767837356,18.818005827878793,15.68436678326777,10.63820210006088
Fourier Ramps,1,"[30, 30]",0.01,20,2048,18.50211775936817,15.792192759014084,19.78351846740882,15.364740143428572,12.21265250002034
