mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,6,0.1,400,16.034617982053703,13.371026278985482,16.754705678971074,14.55902963182363,0.38051559985615313
Calendar,1,6,1e-05,500,18.801025460713355,16.027763820918175,19.19163092216508,16.984740687845147,0.4459231998771429
Calendar,1,6,0.0001,500,18.579674304245735,15.826396327335976,18.976420234636684,16.793913440652663,0.4266377999447286
Calendar,1,6,0.001,500,17.11758153582961,14.501239455019881,17.59241779947905,15.52098620122924,0.4320020000450313
Calendar,1,6,0.01,500,16.034764908653504,13.374326613100953,16.751779172756113,14.561106676761945,0.457945300033316
Calendar,1,6,0.1,500,16.034617982053703,13.371026278985482,16.754705678971074,14.55902963182363,0.4259283000137657
Calendar,1,6,1e-05,700,18.790736381447882,16.018471390660242,19.18169331293739,16.976029820383406,0.5995797999203205
Calendar,1,6,0.0001,700,18.48667248529308,15.742026253737393,18.886397651219276,16.713687374082568,0.5927937000524253
Calendar,1,6,0.001,700,16.769492948908493,14.17951932432953,17.27962836843052,15.219341423237317,0.5880603000987321
Calendar,1,6,0.01,700,16.034620811923542,13.371459509124021,16.75429000564355,14.559298543389238,0.6005470000673085
Calendar,1,6,0.1,700,16.034617982053703,13.371026278985482,16.754705678971074,14.55902963182363,0.5930033000186086
Calendar,1,6,1e-05,1000,18.775494864076673,16.004649110205136,19.166899142621673,16.96302790414794,0.8349059000611305
Calendar,1,6,0.0001,1000,18.35315302691704,15.621050539040935,18.75748506787746,16.598359790094115,0.8435736999381334
Calendar,1,6,0.001,1000,16.443366296035617,13.867634477792368,17.000506459711062,14.941807043822989,0.8069632998667657
Calendar,1,6,0.01,1000,16.0346179909216,13.371042762990069,16.7546803127915,14.559036037250515,0.8608768999110907
Calendar,1,6,0.1,1000,16.034617982053703,13.371026278985482,16.754705678971074,14.55902963182363,0.8251025998033583
Calendar,1,9,1e-05,50,18.824276530782445,16.048742898234508,19.214073765249722,17.004403046515296,0.1015549001749605
Calendar,1,9,0.0001,50,18.801106853697707,16.02769111624762,19.191488373828626,16.98442371417679,0.10039400006644428
Calendar,1,9,0.001,50,18.579123751267684,15.82615149190926,18.975782288035784,16.793380175146407,0.10362219996750355
Calendar,1,9,0.01,50,17.10976305644998,14.496044592040496,17.58395399413041,15.513758578992604,0.10232850001193583
Calendar,1,9,0.1,50,16.03469872486823,13.373695575287028,16.752249981718922,14.560513802316871,0.10912610008381307
Calendar,1,9,1e-05,100,18.821703527076366,16.04641682928808,19.21158249256023,17.002213634666916,0.15857660002075136
Calendar,1,9,0.0001,100,18.77559296214465,16.004512835390862,19.166647522455563,16.9624739057231,0.14714289992116392
Calendar,1,9,0.001,100,18.352098391293342,15.620586205901493,18.75625377287621,16.59728103981738,0.15486919996328652
Calendar,1,9,0.01,100,16.43637276036774,13.863419436033583,16.992888110437676,14.935002169048142,0.15622920007444918
Calendar,1,9,0.1,100,16.034617984157148,13.37103827760751,16.754693628052138,14.559035882310809,0.15562479989603162
Calendar,1,9,1e-05,200,18.816560313594564,16.041766659425516,19.206603048152104,16.997836467007087,0.2515516998246312
Calendar,1,9,0.0001,200,18.725212922711634,15.958740461711413,19.117629270097865,16.919122541558888,0.24215000006370246
