mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,3,20,100,7.3272421875992055,5.363021539449566,8.531674886675168,6.529367722379568,1.0706861999351531
Calendar,3,20,200,7.327041480711426,5.362905068218526,8.531672179050913,6.529813620464152,1.9176521999761462
Calendar,3,20,300,7.3269760643848345,5.363008564520832,8.531236517770502,6.52961976808933,2.6692935000173748
Calendar,3,20,400,7.326943426465648,5.362979247961807,8.531181506230892,6.529707709742998,3.936688299989328
Calendar,3,20,500,7.32692343534846,5.362952905467931,8.531149203510529,6.529465133836842,4.529873399995267
Calendar,3,20,700,7.326900550494356,5.362899801192132,8.531009306519529,6.5291906926027155,6.266188399866223
Calendar,3,20,1000,7.326881924161435,5.362894523540939,8.531256142637309,6.529293155925446,9.458243600092828
Calendar,3,30,50,7.327702667108514,5.363651856363318,8.531832706491993,6.530335736224084,0.5477966000325978
Calendar,3,30,100,7.327242413065334,5.363022499384164,8.531665032290835,6.529370118671916,1.0932300998829305
Calendar,3,30,200,7.327041472493073,5.3629062452638685,8.531654907396163,6.529810215830627,1.9482950000092387
Calendar,3,30,300,7.3269760637747385,5.363010374533241,8.531217349696401,6.529614618469017,2.7224558999296278
Calendar,3,30,400,7.326943423346061,5.3629812031911115,8.531163834228508,6.529702653206009,3.496153100160882
Calendar,3,30,500,7.326923449999892,5.36295473610105,8.531134185302156,6.5294613236033845,4.3995593001600355
Calendar,3,30,700,7.326900404903392,5.362901258365187,8.530993711391904,6.529185923922698,6.05665330006741
Calendar,3,30,1000,7.326881823622569,5.362895579971164,8.531242660555957,6.529288875458891,8.510474300011992
Calendar,4,1,50,16.65170827800443,13.945078874881645,17.212322424551072,15.030172551707116,0.3072571000084281
Calendar,4,1,100,16.65170757690495,13.944595556558278,17.211987145268278,15.029427575950777,0.525445600040257
Calendar,4,1,200,16.65170773542559,13.944273645904797,17.211860228427906,15.02899808606028,0.8435512001160532
Calendar,4,1,300,16.651707392249705,13.94416766535666,17.211610266239877,15.02871245663903,1.0813704000320286
Calendar,4,1,400,16.65170731966203,13.944101757053831,17.211503275158943,15.02856832735255,1.526668099919334
Calendar,4,1,500,16.65170732355247,13.944106156084453,17.21151009260172,15.028577723424844,1.8695875001139939
Calendar,4,1,700,16.651707254870587,13.943944098709801,17.211296618000716,15.028257673507115,2.8070640000514686
Calendar,4,1,1000,16.6517074378082,13.944192991832372,17.211658809153153,15.028772983815376,3.5658816001378
Calendar,4,2,50,14.196091513046152,11.626762803727816,15.222676848929083,13.234973404917472,0.2317212000489235
Calendar,4,2,100,14.196092450796993,11.627371598198646,15.22337835481181,13.23606632299327,0.41554189985617995
Calendar,4,2,200,14.196091582225389,11.626632605953766,15.22244983920674,13.234503700622119,0.7995653999969363
Calendar,4,2,300,14.196091114948842,11.626477477837167,15.222083575717193,13.234220824300872,1.1575139998458326
Calendar,4,2,400,14.196091001375924,11.626387481430221,15.222067467200354,13.234109554772077,1.7320119000505656
Calendar,4,2,500,14.196091005006256,11.626394413957888,15.22214451678677,13.234209869665797,1.9272111998870969
Calendar,4,2,700,14.196090878554465,11.625989375204657,15.221697551580155,13.233456214436107,2.68933970015496
Calendar,4,2,1000,14.196090977638136,11.626255178294768,15.222138943061703,13.234055276936537,3.7530636000446975
Calendar,4,3,50,12.229829990980265,9.581831640110899,13.608681592745207,11.330684357215663,0.27429279987700284
Calendar,4,3,100,12.235678064352992,9.586104160732463,13.618416963894981,11.338218023992578,0.546596199972555
Calendar,4,3,200,12.230008969004677,9.58176071480322,13.609897346017341,11.331021861872888,0.9150799000635743
Calendar,4,3,300,12.227662627494116,9.579950694854105,13.606020110838083,11.327921940631871,1.3313484999816865
Calendar,4,3,400,12.226268698305073,9.57880774998805,13.603722119397196,11.325824743138366,1.7556215999647975
Calendar,4,3,500,12.225874825716366,9.578634170687343,13.603517380789238,11.325754552718776,2.2371591001283377
Calendar,4,3,700,12.224528578268995,9.577248060162109,13.600600939445663,11.322937678826941,3.1301737998146564
Calendar,4,3,1000,12.22523376478758,9.577774832667338,13.601815612853583,11.324014877237728,4.335447799880058
Calendar,4,6,50,8.472923428760609,6.624610083462451,9.687107204715009,7.859375723631048,0.3696624001022428
Calendar,4,6,100,8.468933279661185,6.619869003703224,9.683471152798607,7.853028823570794,0.7181468000635505
Calendar,4,6,200,8.469728713012456,6.6208367441003,9.680774685509995,7.851966894289392,1.3695482001639903
Calendar,4,6,300,8.470249859493245,6.621140246528268,9.678684259320537,7.849554968570686,2.066667699953541
Calendar,4,6,400,8.47069351523045,6.621766816385229,9.67891912459307,7.849577742612916,2.713190100155771
Calendar,4,6,500,8.470652299536178,6.621745953950009,9.678702471417715,7.849460416705124,3.3340392000973225
Calendar,4,6,700,8.470939859984439,6.622172768681296,9.680271582885075,7.850555334407976,4.623349499888718
Calendar,4,6,1000,8.471120325297841,6.622256201610413,9.682256811386607,7.85196751363631,6.64974860008806
Calendar,4,9,50,7.325246181035516,5.424764549737327,8.133901401908254,6.182782101823419,0.4845278998836875
Calendar,4,9,100,7.321810238650531,5.421451176753893,8.130224993485145,6.178066676361773,0.8936779000796378
Calendar,4,9,200,7.322456248078827,5.421469821083764,8.13135108475881,6.178240317384585,1.7364584999158978
Calendar,4,9,300,7.3227464835761875,5.422207796502885,8.129409134821016,6.178123258656583,2.6180822998285294
Calendar,4,9,400,7.3228114672662405,5.4220694778319105,8.129353293682225,6.178014493253506,3.3879305000882596
Calendar,4,9,500,7.322800671701524,5.421674884191327,8.129195008256735,6.177615073280749,4.3083758999127895
Calendar,4,9,700,7.322489544332791,5.421438474965485,8.130557648986079,6.17931529073796,5.997526600025594
Calendar,4,9,1000,7.322012608772475,5.421135996782276,8.13095571557489,6.179178298405786,8.671851300168782
Calendar,4,12,50,6.744907814833063,4.792603502210476,7.5117361120558455,5.539101972362728,0.5798253000248224
Calendar,4,12,100,6.740223654110507,4.787887910845627,7.508915152109797,5.5336437731377295,1.0701560000889003
Calendar,4,12,200,6.741632146588131,4.788898738469985,7.506136375633308,5.529664791909697,2.10558670014143
Calendar,4,12,300,6.74222299964801,4.790334050360049,7.504122578323897,5.528144274757252,3.0608942001126707
Calendar,4,12,400,6.741749494669133,4.789904114289143,7.504110923461359,5.528136536777802,4.1285025998950005
Calendar,4,12,500,6.741609577819573,4.789666570670608,7.505024034782164,5.528939769750658,5.1159359000157565
Calendar,4,12,700,6.741502732254412,4.789547569395982,7.505352664452732,5.52925323947689,7.116127599962056
Calendar,4,12,1000,6.741702617028982,4.7896714040536015,7.506587566272625,5.530227830314655,10.165365500142798
Calendar,4,15,50,6.487998062825964,4.5421519871626135,7.44519453643514,5.448777743269724,0.636703799944371
Calendar,4,15,100,6.48572195903885,4.539364978608494,7.443060095904939,5.445598843996957,1.2012390999589115
