mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,"[50, 50]",0.01,20,512,20.476279347296703,17.857941509541668,21.226007995273203,18.699725221683043,7.285149500000443
Calendar,1,"[50, 50]",0.1,20,512,20.361695710442124,17.97536895425597,21.16791128192842,18.83984559975323,6.879844699999921
Calendar,1,"[50, 50]",1e-05,20,1024,50.21497732985995,42.4532355914087,49.50728902374939,41.340156787299605,6.0831923999994615
Calendar,1,"[50, 50]",0.0001,20,1024,23.325534293849966,19.66553355178341,23.56212856470872,19.997132137660323,6.084315300000526
Calendar,1,"[50, 50]",0.001,20,1024,21.120769568784578,18.565624499952275,21.781475030011592,19.435462213784653,6.067186600000241
Calendar,1,"[50, 50]",0.01,20,1024,20.50000281835147,18.362743256301208,21.379042796882263,19.33879014592302,5.898536700000477
Calendar,1,"[50, 50]",0.1,20,1024,20.59796219585545,18.865385545769005,21.6481002749991,20.012915444089675,5.902045900000303
Calendar,1,"[50, 50]",1e-05,20,2048,52.98332075311094,45.668493413245685,52.310712138976044,44.615478655445415,4.124697600000218
Calendar,1,"[50, 50]",0.0001,20,2048,25.243335151064667,19.97660449886791,25.06551503718254,19.814262791641816,4.006818099999691
Calendar,1,"[50, 50]",0.001,20,2048,21.79606358969055,19.080527607588966,22.394652328701508,19.9382093604447,4.081939499999862
Calendar,1,"[50, 50]",0.01,20,2048,20.487241121474376,18.14577741389641,21.27585834125838,19.035338237881025,3.9836654999999155
Calendar,1,"[50, 50]",0.1,20,2048,20.566386822695186,17.619808378307653,21.235793516887547,18.38183299730115,4.035537000000659
Calendar,1,"[50, 50, 100]",1e-05,5,256,49.544832092149456,41.67852728484041,48.83622821288675,40.54545596448737,4.336054000000331
Calendar,1,"[50, 50, 100]",0.0001,5,256,22.38178605338154,19.241184345975675,22.777472447722793,19.842869726418506,4.5082331999992675
Calendar,1,"[50, 50, 100]",0.001,5,256,20.470817423359577,18.18055771495049,21.284284753199774,19.098409478408172,4.3025588999998945
Calendar,1,"[50, 50, 100]",0.01,5,256,20.747627315904204,17.46290520421306,21.224388605870384,18.069671153992086,4.4656544999998005
Calendar,1,"[50, 50, 100]",0.1,5,256,20.542390593383562,18.117038368575734,21.499392138527064,19.12978631123764,4.598119100000076
Calendar,1,"[50, 50, 100]",1e-05,5,512,52.960488975552046,45.6422241546557,52.29144153445255,44.58616158293683,4.234411200000068
Calendar,1,"[50, 50, 100]",0.0001,5,512,23.3587628521543,19.652553901248975,23.581422487095956,19.968144630294905,4.216857099999288
Calendar,1,"[50, 50, 100]",0.001,5,512,21.790905924667616,19.00105478918771,22.37298262057689,19.843926336838415,4.272644199999377
Calendar,1,"[50, 50, 100]",0.01,5,512,20.578006679021335,17.693384740656743,21.23782468072977,18.45220923067851,4.266839699999764
Calendar,1,"[50, 50, 100]",0.1,5,512,20.427480779968448,17.80575026601753,21.18699703363365,18.6479462456875,4.199801400000069
Calendar,1,"[50, 50, 100]",1e-05,5,1024,54.16658444908443,47.02969371080387,53.511568916917774,46.00057235807458,3.4061556999995446
Calendar,1,"[50, 50, 100]",0.0001,5,1024,32.64145930018161,23.456802736289756,31.900307792710727,22.288739183949904,3.354929699999957
Calendar,1,"[50, 50, 100]",0.001,5,1024,21.867659512398063,18.974146296582635,22.406621948995326,19.78226074098935,3.458181599999989
Calendar,1,"[50, 50, 100]",0.01,5,1024,21.8544035496514,19.037460127494196,22.40294740390802,19.851936930921564,6.3298534999994445
Calendar,1,"[50, 50, 100]",0.1,5,1024,20.62579986513877,17.624891875190148,21.250883426609384,18.355416814092038,3.6496750000005704
Calendar,1,"[50, 50, 100]",1e-05,5,2048,54.696171790293384,47.63640198074236,54.04728098711945,46.61920787985188,2.9408667999996396
Calendar,1,"[50, 50, 100]",0.0001,5,2048,47.488881741589424,39.265257879464556,46.76010145853346,38.07824687621783,3.001444800000172
Calendar,1,"[50, 50, 100]",0.001,5,2048,22.199829496728082,19.117925871933966,22.622392882939316,19.774509506065858,2.915423799999189
Calendar,1,"[50, 50, 100]",0.01,5,2048,21.927937938456054,19.133688880884847,22.493528922655656,19.966289434872706,2.878810799999883
Calendar,1,"[50, 50, 100]",0.1,5,2048,20.57963157506757,17.619253967994215,21.20548001994473,18.354046974201527,2.846209799999997
Calendar,1,"[50, 50, 100]",1e-05,10,256,38.521131337024244,28.98255337735684,37.74192925951005,27.666169778283056,7.035258299999441
Calendar,1,"[50, 50, 100]",0.0001,10,256,21.875717934185317,18.96099724459329,22.398204811564,19.75296453963535,7.107394200000272
Calendar,1,"[50, 50, 100]",0.001,10,256,20.482746129709426,17.863153522659754,21.192490248319167,18.67312478565009,7.039748000000145
Calendar,1,"[50, 50, 100]",0.01,10,256,20.476142326963675,17.839295215508912,21.17308859753121,18.644880425930797,6.993333800000073
Calendar,1,"[50, 50, 100]",0.1,10,256,20.35663409931735,18.262989898945424,21.243046762888536,19.204228328585238,6.931585900000755
Calendar,1,"[50, 50, 100]",1e-05,10,512,49.75778040142474,41.926662453123015,49.05152795846689,40.79855224655311,6.752620100000058
Calendar,1,"[50, 50, 100]",0.0001,10,512,22.3203496324716,19.182714094472544,22.719333347395516,19.79704653603106,6.854605500000616
