mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,2,6,100,9.06731928124113,7.176052629959691,15.455830768868603,13.975930941989064,0.30133940000087023
Fourier Ramps,2,6,150,9.064311092300693,7.172735115010474,15.450593162549051,13.971689443228257,0.4254986000014469
Fourier Ramps,2,6,200,9.064494543292698,7.172372232052296,15.458507884072235,13.980394374546673,0.5755026000551879
Fourier Ramps,2,8,50,9.017508885674491,7.124457613229754,15.435827843268273,13.987294782166634,0.20872239989694208
Fourier Ramps,2,8,100,9.017164530797055,7.123720384376366,15.43126158752153,13.98303119732058,0.36101049999706447
Fourier Ramps,2,8,150,9.017316840447247,7.1241696109875265,15.431225657664081,13.982423065089202,0.498772400082089
Fourier Ramps,2,8,200,9.017197726478365,7.123640862894187,15.435023523104416,13.987294402400984,0.6253767999587581
Fourier Ramps,2,10,50,9.014328340410685,7.120476338288974,15.44114193875395,13.99526235281367,0.1846165000461042
Fourier Ramps,2,10,100,9.014097824558752,7.1201261412746115,15.432362790291617,13.987755732396453,0.33963069994933903
Fourier Ramps,2,10,150,9.01408352390121,7.120285628991883,15.431920660355619,13.985371045573519,0.4942663999972865
Fourier Ramps,2,10,200,9.01402335981766,7.1206769957331915,15.429041786443628,13.982773553483094,0.6902508999919519
Fourier Ramps,2,12,50,9.014219331873987,7.119903099167248,15.43481940857822,13.990302252967659,0.21402899990789592
Fourier Ramps,2,12,100,9.014049509784115,7.120162389764388,15.43447847054375,13.988692766561378,0.3462846999755129
Fourier Ramps,2,12,150,9.014007430008855,7.120374401499793,15.432790405743475,13.987281826622414,0.5428536999970675
Fourier Ramps,2,12,200,9.013982929902916,7.120179689594404,15.434401534081838,13.988363294578729,0.6799290999770164
Fourier Ramps,3,6,50,8.051869070967182,6.475733874019627,15.122051859769728,14.059319815127532,0.27971410006284714
Fourier Ramps,3,6,100,8.035618905016628,6.458449102080528,15.12918703660008,14.070834572250249,0.5034521000925452
Fourier Ramps,3,6,150,8.057067064669315,6.48057945320038,15.135405877350506,14.07295683826037,0.7378319000126794
Fourier Ramps,3,6,200,8.053163252292176,6.475475858773065,15.13661157460948,14.071694703255949,0.9639209999004379
Fourier Ramps,3,8,50,7.430116424672903,5.965004514045705,14.984113994206261,14.123004404992395,0.33084900001995265
