mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,2,10,0.0005,150,13.567396782622675,11.574383149178441,18.235558382213515,14.300357442680664,0.1598740000044927
Calendar,2,10,1e-05,200,14.149211763927045,12.120366040495508,18.596587840888752,14.531799215064298,0.18579010001849383
Calendar,2,10,5e-05,200,14.08249460462246,12.05770625759711,18.554955701640125,14.504067203693943,0.19581309997010976
Calendar,2,10,0.0001,200,14.000167576981141,11.980459461235423,18.50364266842506,14.470248676098818,0.19252630008850247
Calendar,2,10,0.0005,200,13.381705740080463,11.400134875710515,18.121437313367167,14.231939821382397,0.18868950009346008
Calendar,2,12,1e-05,50,14.161831313351215,12.132205400390399,18.604514678803696,14.537117278923523,0.08319159992970526
Calendar,2,12,5e-05,50,14.145048728760939,12.116439345395355,18.59402876178863,14.530087202782846,0.07897170004434884
Calendar,2,12,0.0001,50,14.124139592175064,12.09680615047878,18.580978475422206,14.52137466554381,0.08094239991623908
Calendar,2,12,0.0005,50,13.95937636662837,11.942176864406925,18.47823699387108,14.453620180445743,0.09428780002053827
Calendar,2,12,1e-05,100,14.157620636059994,12.128254480790565,18.601868715864935,14.535340370825217,0.13208719994872808
Calendar,2,12,5e-05,100,14.12412025300325,12.096784103989311,18.580935257514913,14.52135596791144,0.11333570000715554
Calendar,2,12,0.0001,100,14.082517628742812,12.057734822593284,18.55498056474676,14.504081988320333,0.12523529992904514
Calendar,2,12,0.0005,100,13.7598905820429,11.755073517599811,18.35442937664314,14.374248817031507,0.12136580003425479
Calendar,2,12,1e-05,150,14.153414390141146,12.124308546744562,18.599224963259914,14.533564606267813,0.1564132000785321
Calendar,2,12,5e-05,150,14.103267147712906,12.07720406077035,18.567916808456506,14.512676238986769,0.15338090003933758
Calendar,2,12,0.0001,150,14.04119883470712,12.01896098947221,18.529211043572268,14.48706435517357,0.15037720010150224
Calendar,2,12,0.0005,150,13.567396782622675,11.574383149178441,18.235558382213515,14.300357442680664,0.14910349994897842
Calendar,2,12,1e-05,200,14.149211763927045,12.120366040495508,18.596587840888752,14.531799215064298,0.19084900000598282
Calendar,2,12,5e-05,200,14.08249460462246,12.05770625759711,18.554955701640125,14.504067203693943,0.19206849997863173
Calendar,2,12,0.0001,200,14.000167576981141,11.980459461235423,18.50364266842506,14.470248676098818,0.1755632000276819
Calendar,2,12,0.0005,200,13.381705740080463,11.400134875710515,18.121437313367167,14.231939821382397,0.19919740001205355
Calendar,3,6,1e-05,50,14.161378685947343,12.131839249395728,18.604326310001277,14.536973037704707,0.07994069997221231
Calendar,3,6,5e-05,50,14.142759638181865,12.114617218176107,18.59303340242379,14.529300308678192,0.06832709989976138
Calendar,3,6,0.0001,50,14.119412900620926,12.09302116617244,18.578816375366767,14.519681209918817,0.06525700003840029
Calendar,3,6,0.0005,50,13.935995354132901,11.923365827283874,18.46769600694343,14.445156390507366,0.0718035000609234
Calendar,3,6,1e-05,100,14.156723903782654,12.127527777562872,18.60149523646686,14.535057101973624,0.08752429997548461
Calendar,3,6,5e-05,100,14.119509907717136,12.093102192532022,18.578944350665633,14.519769453147157,0.09158150001894683
Calendar,3,6,0.0001,100,14.073115590991282,12.050200955330812,18.550700239791905,14.500678107784054,0.09020950004924089
Calendar,3,6,0.0005,100,13.713559436337844,11.717379309294156,18.333753314847712,14.357724237713715,0.09415249992161989
Calendar,3,6,1e-05,150,14.152069908720147,12.123217524353755,18.598665032878124,14.533144458103212,0.11622099997475743
Calendar,3,6,5e-05,150,14.096303209905175,12.071637845754259,18.564877273956103,14.510258445631354,0.1176664000377059
Calendar,3,6,0.0001,150,14.027103728332385,12.007634814542465,18.52280590841587,14.48194122111444,0.11608319997321814
Calendar,3,6,0.0005,150,13.498478753018645,11.517913488300676,18.205123587013002,14.2766367230006,0.11629969999194145
Calendar,3,6,1e-05,200,14.147416701536613,12.118907579231779,18.59583569963227,14.53123625789006,0.14917999994941056
Calendar,3,6,5e-05,200,14.073173978824855,12.050250302384782,18.550839483401578,14.50077853131075,0.1410221999976784
Calendar,3,6,0.0001,200,13.98140644047923,11.965358111245134,18.495146426563625,14.463449393845199,0.15190120006445795
Calendar,3,6,0.0005,200,13.29055870072274,11.324709353346387,18.081623180284982,14.201577079200266,0.1516978999134153
Calendar,3,8,1e-05,50,14.161214473045005,12.131709453514105,18.60425038897167,14.536878299250711,0.0923905000090599
Calendar,3,8,5e-05,50,14.14192334354594,12.113971547356178,18.592504845578535,14.528741465077704,0.09435449994634837
Calendar,3,8,0.0001,50,14.117854786625744,12.0918223743362,18.57792559223086,14.518692927767113,0.10129460005555302
Calendar,3,8,0.0005,50,13.928129435108048,11.91728796531785,18.46324390433657,14.440290373318291,0.08331590006127954
Calendar,3,8,1e-05,100,14.156384520528992,12.127259368224115,18.601341269235448,14.534861246781277,0.13122520002070814
Calendar,3,8,5e-05,100,14.117874731531048,12.091848351174711,18.577909239775316,14.518666704811281,0.1351306999567896
Calendar,3,8,0.0001,100,14.069965275748125,12.047766903029931,18.548909392758514,14.498732570876246,0.12529039999935776
